가격,쪽수
9500,278
10000,240
13900,368
7500,47
9800,355
11500,144
12000,210
12000,48
,
,
11000,392
12000,173
9000,138
9000,131
9000,243
9500,200
11000,350
13000,64
8500,120
,
9800,56
12000,231
8500,76
,
13000,320
9500,40
8000,122
7000,136
8800,172
15000,400
9000,129
12000,268
6900,200
12000,287
11000,227
12000,246
10000,306
9500,175
13400,208
8000,111
19000,360
12000,502
11000,256
14000,322
,
13000,478
10000,320
10000,295
12000,220
16000,371
9800,340
9800,333
16000,504
9500,286
9500,324
14500,436
12000,436
12500,248
9800,308
11500,406
11000,384
8000,156
14800,420
14000,496
14000,492
12000,408
8800,325
8500,192
15000,343
9000,115
10000,216
9000,134
12000,388
9000,233
12800,480
9800,528
10500,144
,
,
15000,380
14000,339
9000,432
11800,392
11800,296
25000,516
13800,286
8000,112
10000,215
17500,456
8500,216
15000,514
9000,32
9000,132
9500,40
15000,380
12000,152
11000,383
,
18000,32
16000,330
10000,132
10000,288
11000,183
10500,473
9500,56
12500,400
,
12500,412
11000,142
12500,404
12800,248
9800,60
10000,245
10000,30
12000,256
10000,30
12000,236
10000,30
11000,303
10000,30
12000,711
10000,30
17000,326
10000,30
10000,30
10000,286
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
10000,30
,
,
,
,
,
,
,
15000,134
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
10000,279
,
10000,270
,
10000,274
,
10000,282
,
10000,288
,
10000,288
,
10000,294
,
10000,287
,
9500,328
,
,
9500,328
,
,
15000,288
,
12000,389
,
15000,288
8500,136
22000,728
12000,36
19800,520
10000,223
23000,647
9000,240
24000,360
14800,336
10000,270
8000,156
11000,382
11000,463
9000,294
12000,214
10000,179
10000,200
9800,176
9000,93
13000,480
10000,240
12500,568
14000,259
12000,356
13800,493
12000,470
13000,570
13800,584
14800,350
10000,376
18000,494
14000,328
9800,355
11000,396
15000,425
8500,275
8500,266
18000,282
12000,290
9500,184
11800,294
8000,117
8000,128
35000,472
12000,303
12000,314
12000,354
12000,287
12000,335
12000,356
12000,297
15000,226
9000,110
5900,212
11800,301
7000,104
,
9000,160
9000,144
8000,146
30000,485
12000,272
13000,256
9500,312
14500,324
8000,263
11000,492
8500,204
12000,169
11500,280
18000,102
10000,267
8900,345
8900,335
8900,333
8900,347
8900,339
8900,327
8900,315
8900,347
12000,171
10000,136
12000,452
12000,252
13500,472
13500,512
9000,423
15000,259
8500,198
12000,500
9000,156
12800,288
9000,159
17000,279
9800,432
6000,85
11000,351
8000,236
8000,236
8000,248
8000,248
12000,408
13800,544
8900,303
11000,312
9900,213
12900,275
10000,256
,
,
11000,479
9800,160
9500,263
9800,152
10000,240
9800,326
10000,233
13500,248
8800,150
12000,316
9500,250
9500,245
13000,407
5900,168
13500,458
10000,263
8700,248
8700,248
9000,356
9000,371
12000,287
22000,299
,
12000,251
9500,267
12000,256
,
12000,480
12800,372
9000,380
10000,216
9000,383
9000,264
15000,822
11000,376
12000,251
12000,254
14000,363
8000,275
13000,243
12000,386
11000,215
12000,320
13500,320
12000,224
13800,410
,
22000,223
9000,168
12000,325
12000,280
12000,325
9000,192
10000,304
10000,340
10000,316
12000,159
12000,248
12000,448
14000,543
14000,542
16000,485
12900,475
12000,388
8000,144
10000,240
10000,216
9500,317
8000,112
9800,373
10000,98
7000,128
12000,320
15000,312
9000,324
9000,199
13000,525
15000,543
12800,312
11000,360
13000,550
12000,463
10000,269
10000,232
8000,140
9500,271
8000,285
14800,528
9500,348
13800,568
8800,205
12000,308
,
8000,111
12000,304
12000,304
,
14000,372
11000,204
15000,616
13500,652
13500,208
11000,445
12000,548
12000,392
13000,248
13800,392
13000,368
9800,272
12000,384
12000,392
15000,590
13000,320
9000,312
9800,392
12000,203
12000,331
7800,255
12000,177
10000,247
18000,718
12800,240
12800,328
12000,492
18000,456
15000,320
9800,334
12000,348
,
18000,402
7000,152
14500,628
12000,460
10000,200
10000,192
11500,357
8000,112
17500,298
13000,575
12800,444
10000,324
10000,284
12000,248
9000,264
11000,478
10800,449
9800,279
9800,278
9800,280
9800,288
12000,224
,
,
,
11000,203
,
,
,
11500,390
12000,348
9000,375
9000,392
10000,216
13000,40
13000,330
8500,360
8500,367
10000,224
13000,396
9000,318
9000,250
8000,176
13000,527
13000,527
10000,309
12000,416
14500,504
10800,97
7500,176
12000,288
12000,352
25000,420
9000,384
7000,187
11000,478
9000,387
10000,453
9000,435
9500,302
9500,315
13000,363
13500,576
12800,496
10000,367
13000,248
13500,568
13500,480
13000,464
10000,263
12000,393
8500,491
11000,249
12000,351
9800,374
10000,392
12000,220
10000,272
11000,357
13500,580
8500,279
9500,424
9500,410
9500,450
8500,160
14800,612
11000,408
13200,272
,
9000,324
9000,458
9000,456
11000,288
10000,288
14000,300
9000,262
8000,93
9800,273
12000,284
12000,123
15000,478
15000,519
10000,270
7500,114
,
15000,491
9000,158
9000,207
9500,335
9500,355
10500,469
10000,350
9000,319
9000,341
9000,334
9000,341
9000,342
9000,328
9000,348
9000,341
11900,252
13000,412
13000,407
8000,102
12000,319
12000,312
9800,368
11000,255
9500,240
9500,192
7500,323
11000,336
11000,352
10000,272
6500,271
10500,420
10000,275
8000,168
9000,195
10000,104
13000,440
12000,220
13000,508
13000,496
11000,222
25000,386
12000,270
15000,368
13000,287
11900,228
9000,404
9000,404
14500,352
12000,323
9000,110
13000,332
9800,200
16000,228
23000,431
12000,275
8500,144
8800,227
9000,223
8500,180
,
15000,556
12000,422
15000,516
13000,521
16500,470
9000,446
12000,352
13500,544
9500,230
8500,228
8500,224
11000,351
15000,596
8500,278
8500,180
12000,231
,
22000,372
13000,386
12000,256
12000,203
9000,352
13000,389
13000,440
7500,222
10000,364
9500,384
15000,576
13000,312
13000,300
8000,186
11000,400
10000,267
,
11000,288
9200,160
15000,424
9000,328
15000,340
11000,174
13500,656
13500,396
6000,127
8000,100
15000,264
12000,395
12000,264
11000,288
7000,101
8500,200
8500,251
15000,515
9000,380
9000,380
9500,137
12000,207
10700,286
10700,293
10000,278
13500,388
11000,350
15000,349
16500,448
10000,180
9000,191
12500,528
14000,504
10000,200
11500,200
13000,391
13000,376
10500,248
12000,349
9000,344
12000,272
15800,632
11500,303
9800,226
10000,531
10000,647
8500,338
9000,180
13800,423
23000,699
9000,138
8000,160
12000,527
,
6900,162
13000,437
15000,287
11000,381
13000,421
9000,181
12000,48
20000,368
16000,406
23000,"3,434"
12000,304
10000,413
26000,"1,563"
29000,826
9000,283
13800,303
9000,240
15800,400
9000,170
12500,296
10000,211
12500,320
9800,376
13800,640
12000,544
12000,404
10000,424
10000,424
9000,182
10000,136
14000,400
14000,271
16000,256
15000,280
12000,196
14800,446
10000,298
9000,240
12000,324
11000,330
12800,232
13800,524
12800,248
9900,339
12000,456
13000,281
10700,288
10000,336
30000,480
8500,331
8500,297
9000,245
6000,121
12800,457
8800,284
8800,243
8800,237
8800,259
8800,224
8800,224
12000,271
12000,332
16000,438
10000,175
9500,308
15000,410
13500,352
15000,544
9000,310
10000,280
10000,368
10000,328
13700,240
20000,303
11000,390
10000,348
13000,373
8000,128
9000,118
10000,217
12000,42
12000,364
15000,658
10000,447
10000,336
15000,552
11000,345
9000,235
10000,256
11000,231
13500,414
10000,334
8000,129
10000,383
11000,412
11000,360
12000,229
11500,212
8000,171
9000,345
,
12000,228
17000,558
8000,135
,
,
,
,
,
,
,
10000,304
7000,128
15000,549
12000,256
7000,155
8500,180
10000,196
11000,240
15000,335
12000,215
12000,304
,
22000,446
25000,448
8000,127
10000,353
12000,288
8000,156
13000,242
12000,232
22000,288
10000,320
10000,280
12000,415
12000,375
10000,345
10000,345
14000,558
12000,476
12000,458
10000,352
10000,319
12000,418
12000,438
14000,572
15000,318
18000,416
11000,115
9500,287
8800,247
16800,256
16800,256
20000,372
10000,447
251000,"4,000"
7000,104
8000,254
6000,146
11900,256
12000,312
9500,180
9200,196
20000,360
12000,276
10000,295
9000,240
12000,253
10000,71
14800,560
10000,288
13500,479
8000,124
12800,287
9500,48
23000,352
14000,236
9500,192
12000,256
251000,"4,000"
251000,"4,000"
251000,"4,000"
251000,"4,000"
251000,"4,000"
251000,"4,000"
251000,"4,000"
8000,248
9000,208
8000,144
14000,371
13000,304
12000,262
10500,184
11000,191
12800,256
14000,390
9800,360
11000,245
,
,
10000,120
7000,154
10000,223
12000,335
10800,326
12000,376
12000,344
12000,368
12000,380
11000,167
7000,112
9500,300
9500,246
9500,196
11900,312
9500,256
6800,168
13900,463
,
,
,
9500,208
11000,344
9000,456
12000,271
12000,220
9000,198
9500,143
15000,359
10000,275
12000,312
9800,263
12000,194
7500,128
20000,579
18000,522
18000,595
10000,306
12000,447
12000,391
7000,134
13000,352
9500,256
7000,135
7000,150
20000,540
9800,334
13000,352
12000,117
11000,288
13000,352
9000,210
8500,183
12000,401
13000,480
12000,386
7000,188
12000,440
12000,388
14000,334
12000,508
11000,525
23000,452
15000,237
10000,239
12000,272
12000,276
13000,239
9800,280
10000,232
10000,276
7000,160
12000,328
15000,352
20000,536
10000,240
15000,300
15000,388
,
13000,240
9000,120
9800,253
12000,358
12000,448
12500,190
10000,240
12800,413
10000,221
10000,320
10000,304
9000,221
12000,320
,
12000,256
8500,326
27000,454
12000,440
11500,400
11500,352
15000,276
15000,180
16000,357
18000,376
18000,347
18000,317
17000,534
20000,507
9000,317
15000,269
10700,263
10700,319
11900,256
9000,236
9500,276
9500,344
9500,337
7000,176
10000,210
7500,176
8500,264
8000,128
,
10000,48
12000,300
13000,418
15000,232
,
12000,288
12000,308
14000,296
12000,443
20000,405
15000,332
15000,380
13000,283
20000,385
17000,272
12000,326
12000,303
13000,304
13000,쪽수확인중
17000,363
22000,442
23000,471
18000,436
9000,208
19000,352
20000,128
19000,428
20000,384
16000,265
11000,268
12000,324
14500,472
,
11500,200
,
14000,400
14000,488
13000,584
12500,272
13000,496
11000,304
9500,248
9500,252
9000,168
11500,288
11000,392
13000,560
13500,608
12000,464
16000,312
13000,234
14000,545
20000,368
11000,256
16000,398
18000,383
16000,288
13000,358
13000,328
11000,464
8000,108
9000,130
25000,640
12000,445
8000,196
11000,256
11000,256
13000,439
12000,465
12000,474
10000,296
15000,520
,
11000,537
5500,92
14000,304
15800,750
15800,355
12000,294
10000,272
13800,356
8500,51
9000,40
14000,591
12000,368
7800,142
12000,379
15000,257
8000,100
12000,254
10000,237
9500,255
10500,333
13800,440
13000,365
14000,352
,
18000,600
,
,
,
10000,290
10000,216
8500,280
8000,135
12800,420
8000,286
10800,202
14000,255
10800,125
10800,112
9500,307
10000,264
10000,344
10000,264
11000,236
12000,268
9000,424
10000,188
9800,297
15000,464
15000,462
16000,474
15000,452
15000,430
11000,221
9000,172
10000,128
15000,315
11000,270
9500,286
13000,300
12000,400
13000,560
8000,135
10000,270
8500,66
10000,252
,
9000,360
9500,219
12000,436
7000,248
13000,314
9000,239
12000,532
12000,532
12000,558
13500,500
9800,369
13800,595
10800,268
12000,60
13000,303
9000,187
10000,241
12000,456
7000,136
10000,200
7000,143
12000,313
13000,399
12800,464
17500,368
9900,200
11000,280
13000,284
11000,484
11000,476
11000,476
13000,356
13000,368
12000,284
10000,240
12000,344
9900,275
9000,200
13800,372
10000,288
10000,288
10000,287
12000,354
9000,153
10000,300
9500,400
9800,312
11000,335
12000,254
10000,271
12800,504
12000,408
12000,440
,
,
9500,200
14000,476
8000,141
11000,570
9000,486
14000,560
15000,512
10000,334
11000,271
12000,247
,
9000,236
12000,160
7500,112
7000,194
12000,256
14800,507
11900,501
9500,128
9000,32
10000,279
9800,342
11000,426
7000,156
10000,348
10000,367
11000,183
12800,349
9000,103
10000,304
13000,263
7000,151
12500,231
12000,449
,
12000,303
10000,288
28000,404
14000,407
10000,416
10000,375
12000,212
9800,42
11000,320
13000,232
9000,247
10000,460
20000,416
11800,224
10000,356
9000,170
11500,320
13800,295
9000,310
15500,339
11800,480
9800,245
9500,235
,
11800,344
14000,436
20000,338
12000,234
7000,176
12000,368
10000,332
10000,176
5000,32
9500,303
11000,510
12800,268
12000,270
,
11500,260
9000,294
12000,416
12000,252
11000,356
,
11000,356
10000,297
11500,382
12000,456
12000,448
15000,416
15000,432
13500,524
13800,640
10000,365
,
12000,304
,
12000,166
12000,252
9500,323
12000,384
13000,295
9800,204
7500,263
10000,332
,
,
13000,346
11000,360
11500,288
18000,244
14000,496
12000,250
15000,274
9000,264
9500,683
15000,772
,
10000,268
12000,304
12000,340
9500,270
9500,272
9500,272
12000,276
9000,240
11500,380
9500,196
11000,222
14000,236
12000,264
15000,320
11000,228
13000,500
13000,424
10000,130
10000,352
13000,328
12500,237
10000,288
10000,229
9900,342
12000,384
9800,138
10000,468
9500,147
12800,624
12000,324
9500,252
12800,236
13500,600
13000,339
7800,245
15000,552
9000,400
12800,432
12800,414
10000,256
9900,104
12000,261
11000,320
12000,557
7500,154
9000,355
9000,342
9000,274
9000,298
9000,267
9000,274
8000,160
12000,255
9800,288
8000,104
9800,340
9800,380
11000,384
10000,321
14000,526
12000,416
12000,388
12000,214
10000,336
15800,495
14500,488
12000,392
13500,357
13500,293
13000,239
7000,224
10000,348
18000,660
10000,348
10000,320
10000,320
18000,752
9000,240
12000,504
13000,480
,
7500,256
13000,285
33000,527
9000,170
10000,335
11000,312
10000,245
13000,316
9000,200
8000,143
,
13000,444
11000,220
9500,308
11800,336
9000,200
16000,344
15000,432
9500,204
12000,328
10000,365
,
13000,372
13000,264
6500,111
14800,359
14800,369
10000,405
12500,407
12500,416
12000,232
9000,168
14800,524
16000,465
9800,240
9500,259
9500,280
12000,172
15000,415
12000,504
13000,448
13000,576
11000,248
13000,327
11000,323
11000,328
12000,181
11000,296
11000,268
11000,352
13000,380
11000,363
11000,364
12000,361
13000,567
12800,273
9500,319
9500,302
8000,315
8000,407
,
8000,415
8000,416
,
,
10500,388
10000,309
11000,244
13500,415
10000,306
12500,441
13800,376
15500,383
12000,384
14800,512
10000,195
10000,232
11000,355
8500,168
12000,399
14000,460
14000,468
14000,464
14000,460
14000,468
10000,252
10000,252
12000,288
9000,193
12000,348
12800,496
15000,408
11500,344
10000,305
11500,445
14000,470
14000,463
14000,462
14000,503
13000,328
12000,336
14000,388
12000,341
12000,284
13800,520
16000,98
14000,328
11000,283
15000,638
12000,320
,
15000,271
12000,219
11900,320
13000,396
13000,288
18000,392
11000,356
,
11000,368
12000,251
12000,208
13500,248
9000,116
9800,270
8700,247
8700,247
10000,180
,
11000,256
9500,192
14000,224
12800,164
11000,256
11000,309
9000,160
15000,150
7000,125
10000,223
11000,247
10000,150
13000,464
15000,176
18000,295
13700,296
12000,384
8500,87
12000,231
5500,134
9500,339
8000,88
7000,108
9500,311
13500,338
9800,216
28000,684
18000,488
18500,430
15000,368
11000,292
15000,238
9000,122
15000,411
11000,324
8000,172
,
11000,303
10000,226
12000,356
10500,272
15000,615
12000,234
12000,224
13000,285
9000,178
13800,406
12000,239
8500,150
,
14000,355
7000,125
11000,486
12000,286
,
10000,288
18000,397
12000,400
16000,408
13000,306
12000,447
11000,304
7000,183
10000,320
11000,416
,
15500,462
15000,335
20000,453
19000,350
8000,296
12000,260
10000,256
28000,462
24000,283
16000,204
11000,464
10000,296
12000,278
10000,208
12000,221
13500,368
13000,235
12000,215
12000,408
13000,301
12000,340
16000,732
9800,280
13000,352
10000,297
23000,580
10000,323
10000,311
9500,319
26500,580
12000,216
11000,256
13000,528
13800,412
,
9500,252
30000,482
33000,544
13000,220
13000,228
14800,448
8500,22
8000,128
11000,413
7000,142
8500,186
16000,372
10000,264
,
18000,272
10000,267
8500,256
11800,416
10000,189
10000,184
12000,402
13000,216
9000,294
13000,308
7500,182
10000,328
13800,444
12000,436
12000,478
13000,400
11000,415
9000,124
9500,344
9500,310
,
9000,445
12000,294
8900,362
,
,
12000,320
10000,128
15000,312
10000,344
,
10000,247
12000,274
9800,380
11800,360
10000,267
13000,388
13500,464
11000,365
9500,280
9000,152
15000,436
14800,632
12000,280
11800,283
10800,331
12800,375
12800,375
18000,251
23000,581
12000,40
9500,275
13000,350
11000,246
9500,278
10000,326
8000,183
18800,"1,051"
7900,270
7900,269
7900,270
13000,301
12000,366
13000,330
12000,403
12000,383
9000,197
28000,560
11000,300
11000,312
11000,288
11000,264
11000,296
13000,392
13000,392
24000,544
9500,256
14000,583
12000,279
9500,288
9500,272
9500,288
9500,288
9500,288
18000,293
,
12000,160
9800,128
12000,248
9000,176
8500,184
11000,341
8000,118
11500,264
7800,140
12000,496
12000,460
13000,232
13800,464
13800,316
14000,428
13800,304
11000,362
9800,320
17000,483
10000,136
12000,293
,
12000,408
10000,195
9000,322
10000,240
10000,199
12000,213
10000,332
13000,376
13500,428
11000,312
12000,442
9000,376
10000,270
9800,272
10000,272
9000,188
11000,282
8000,108
9500,183
11000,270
13800,582
16500,264
9900,252
8000,310
8000,320
8000,312
8000,304
8000,317
8000,312
8000,320
8000,320
8000,319
9000,304
8000,304
8000,304
8000,304
8000,304
8000,327
8000,335
8000,335
,
8000,304
8000,304
8000,304
7000,136
13000,432
13800,356
12000,356
8800,165
13000,268
9500,352
12800,351
11000,198
13000,224
15000,419
12000,304
10000,231
11000,247
10000,327
9000,32
20000,373
12000,573
12000,312
12000,360
12000,469
9500,359
9500,383
11000,376
10000,219
15000,384
11000,256
8500,180
11800,399
11800,431
12000,192
10000,255
13000,432
9000,212
14000,294
14800,436
11000,416
10000,312
8500,366
8500,359
14000,668
,
5000,144
11000,266
12000,280
5900,213
9000,191
10000,340
20000,308
9500,391
9500,390
18000,332
15000,368
13000,384
8000,123
10000,332
11000,491
13000,372
12000,308
9800,163
12000,220
14000,480
12000,386
12000,276
10000,205
14000,365
13000,368
11000,258
13000,511
12800,448
13000,252
7000,150
9500,182
9900,144
12500,475
10000,285
8500,288
8500,296
7000,292
7000,295
7000,280
7000,231
12000,199
8000,92
10000,320
13000,271
12000,216
12000,414
14000,360
11000,453
13000,252
12800,365
15000,425
6000,144
11800,262
12500,428
8000,128
12000,348
12000,384
9500,385
20000,437
9000,156
11000,284
,
9000,104
11000,315
13800,244
9500,136
9000,192
13000,334
18800,476
15000,376
15000,412
18800,432
12800,259
13000,312
16000,332
12000,468
7000,120
10000,207
18000,628
10000,300
9500,208
10000,119
9800,420
12800,240
13500,484
6000,158
15000,358
7000,128
13000,423
,
9800,270
9500,310
9500,326
13000,584
,
13900,296
16500,344
9000,208
8800,326
11800,316
11800,324
8000,135
11000,268
9000,124
9000,247
10000,324
7000,111
15000,400
19000,315
22000,427
16000,322
18900,315
9800,328
9800,342
9800,352
9800,342
9800,348
9800,348
7800,174
13000,310
10000,330
11000,264
7000,169
13000,256
8000,173
14000,380
12000,368
10000,254
10000,370
9500,192
9500,200
9500,188
13000,272
9000,420
11800,312
11000,304
,
9000,155
24000,560
12000,246
15000,117
12000,348
12000,478
7000,53
9800,251
12000,486
13000,516
12000,388
9000,164
10000,175
11800,400
12000,296
11000,320
,
18000,424
12000,224
9000,130
13000,303
14000,456
,
,
12000,388
9000,132
,
12800,264
11500,215
,
14000,496
9800,420
13000,256
9200,272
9200,263
10000,264
23000,448
19000,344
17800,631
12000,315
13800,448
8000,156
12800,336
12000,296
10000,264
12000,246
11000,280
13000,296
12000,320
10000,232
12000,480
11000,311
12800,349
13800,428
11000,316
10000,376
16000,272
11000,231
18500,488
10000,276
15000,319
8000,106
10000,216
,
9000,202
11000,127
11000,127
12000,384
10000,300
10000,343
12000,336
12000,276
7000,112
,
11000,344
9500,267
10000,280
12000,344
13000,260
13000,271
12000,264
10000,264
18000,430
11000,394
13000,312
12000,224
10500,391
12000,552
9800,280
10000,370
13000,363
,
9500,303
9000,336
20000,622
8000,110
7000,136
10000,324
9800,181
11000,272
9000,280
15000,200
10000,207
11000,376
12000,384
10000,255
11000,280
12000,301
10000,263
9800,254
,
10000,432
13000,256
9800,246
12000,404
10000,324
13000,288
,
11000,341
8500,207
12000,368
8800,192
8000,127
12500,220
13000,365
15000,559
,
12800,244
9800,170
9000,344
9500,254
13800,456
10000,142
12500,384
9000,122
12000,32
8500,131
11000,366
17000,352
12000,300
13500,328
13500,376
14000,251
13000,447
13000,526
10000,252
9800,412
9000,298
9500,152
13000,384
8000,240
9000,238
10000,305
10000,248
11500,320
12000,400
11000,318
9000,424
,
,
10000,208
12800,288
9000,239
11000,279
13000,314
14500,256
10000,173
9000,349
12000,279
10000,296
12000,240
12000,272
9800,224
9800,256
9800,232
9800,260
11000,224
14000,272
12000,240
9000,224
10000,200
9500,142
9000,247
15000,299
12000,348
13900,424
10000,424
19800,440
15000,352
10500,193
8000,239
12000,270
8500,128
8500,303
11000,240
11000,304
9000,272
13000,248
10800,40
12000,398
12000,446
11000,384
10000,316
29000,604
11800,480
8500,178
8800,208
12000,365
12000,353
10000,102
9000,298
12000,224
,
15000,291
10000,295
16000,339
9500,223
9000,238
9500,278
8500,289
12000,284
10000,320
12800,374
12800,395
15000,311
12000,302
15000,256
9500,304
9500,312
7000,168
12000,304
15000,664
15000,508
9800,224
8800,234
16000,324
15000,296
12000,444
16000,453
13500,408
10000,255
10000,199
,
,
9000,126
12000,200
10000,216
12000,240
8000,209
10000,211
8500,200
8500,72
15000,396
9000,쪽수확인중
7000,134
10000,109
9000,306
9000,318
11000,315
9500,193
12000,265
10000,264
8800,227
14500,367
,
7000,116
10000,248
10000,157
12000,394
15800,309
10000,318
12800,272
10000,204
9500,232
12000,494
11000,280
9000,368
9000,376
15000,422
12000,335
,
12000,315
13000,291
11000,366
11000,374
10500,413
10500,421
10500,410
9500,40
9500,263
13000,196
13000,320
11000,285
12000,276
12800,232
10000,81
7000,109
10000,383
13000,180
12800,291
12800,288
12000,192
8000,143
11000,257
12000,348
9800,208
10000,212
13000,375
10000,246
12000,232
8500,304
13800,272
13800,304
10000,240
12000,134
10000,176
11000,328
8500,263
10500,268
15000,264
14400,256
11000,144
13000,229
12000,266
13000,292
12800,311
8500,222
,
,
15000,288
9800,304
12000,353
10800,322
12000,318
10000,199
10000,293
11000,295
14000,488
12000,328
10000,304
9500,294
9500,232
10000,299
9800,204
10000,275
13000,290
12000,191
14000,291
12000,390
18000,505
8000,255
12000,280
14500,632
12000,368
12000,256
,
12000,368
10000,243
11000,422
12000,288
9800,356
11900,303
8000,128
8500,228
8000,308
,
13000,224
11000,181
9500,198
11000,224
12000,303
13500,280
,
7000,121
10000,213
9000,344
12000,284
12000,292
12000,296
12000,284
12000,296
12500,279
9000,256
9500,160
6000,128
,
12000,243
12000,152
10000,232
8000,222
14000,344
12000,263
,
15000,317
15000,334
15000,360
15000,392
12000,240
9500,326
,
6000,108
7000,100
10000,245
11000,311
12000,343
15000,495
19800,"1,216"
19800,"1,216"
9000,189
9800,272
9000,347
10000,126
11000,439
10000,304
11000,212
13800,556
21000,768
21000,780
7000,140
10000,270
9500,쪽수확인중
9500,696
8000,103
10800,100
12000,344
18000,583
10000,341
,
,
,
,
,
11000,248
30000,542
30000,661
12000,295
12000,245
12000,304
16500,403
15000,367
13000,451
10000,128
10000,292
10000,276
10000,288
11000,368
12000,432
13000,528
13800,272
15000,288
13000,226
11000,356
13000,319
16500,405
13000,431
13000,397
13000,439
13000,250
38000,687
10000,206
20000,590
10000,224
7000,129
12000,456
12000,376
12000,516
14000,410
12000,257
7000,117
9800,263
13000,248
7500,159
7000,119
10000,249
9800,231
12500,264
10000,349
10000,373
10000,432
10000,384
8000,270
10000,310
11000,300
10000,281
12500,264
12000,300
10000,288
17000,416
9500,299
10500,351
11000,293
13500,256
12000,304
7000,138
8500,159
8000,188
10000,320
5000,216
11000,280
12000,224
12000,302
12800,415
11000,246
13000,344
10000,256
12000,340
13000,328
11000,379
12000,210
12000,424
10000,127
10000,273
15000,412
9500,160
9500,368
11000,216
12000,310
12900,373
11900,363
11900,368
18000,292
15000,496
13000,520
14000,260
11000,333
9000,352
9000,352
9000,344
13000,520
9000,213
10000,224
10000,266
12000,189
9500,223
12000,245
10000,285
,
14000,284
8800,쪽수확인중
9500,256
12000,352
22000,304
9500,160
13000,271
13000,272
12000,300
11000,207
17000,330
11000,328
14000,333
18000,340
13000,356
13000,284
19000,269
17000,272
15000,282
24000,398
33000,560
11000,280
14500,305
9000,291
14500,343
9000,343
14500,364
14500,324
13000,416
16500,462
9500,266
12800,352
10000,278
9000,275
10000,454
7000,129
9000,428
23000,580
11000,312
11000,316
20000,344
16000,240
25000,326
8000,116
11000,32
12900,472
,
7000,192
12000,312
,
14800,483
20000,440
,
12000,368
6000,281
13500,292
11000,328
13000,368
14000,621
9900,104
11500,434
13000,240
10000,280
9000,423
10000,288
10000,228
13000,368
15000,358
15000,386
15000,335
15000,406
9000,464
9000,368
18000,396
15000,416
14000,257
10000,268
12000,351
7800,231
12000,175
7000,96
12000,299
9000,260
14000,365
,
10000,261
9000,130
9000,424
7000,119
12000,208
11000,224
13000,616
14000,336
10000,340
10000,212
11000,323
11000,353
10000,292
9000,224
22000,746
,
12000,300
8000,219
11500,424
11000,372
9500,177
12000,263
10000,228
9500,266
12000,395
14000,343
9800,324
9000,275
9000,170
13500,232
13500,255
8000,283
12000,272
7500,132
10000,220
10000,280
10000,256
15000,212
10000,312
25000,532
11000,456
16000,255
25000,413
9800,396
9800,304
9800,311
9800,288
9800,296
13000,425
12000,335
9000,147
6900,188
13500,555
19000,312
9500,240
12000,252
10000,280
12800,270
8000,125
13000,432
,
8000,126
17000,369
13000,279
,
,
9800,240
10000,448
16800,815
9500,272
10000,496
10000,415
9500,360
15800,592
14000,272
,
11000,299
24000,344
13800,372
15000,565
25000,560
12000,261
11000,320
11000,414
9800,303
9800,207
,
25000,452
10000,352
11000,338
18000,272
8000,254
13000,200
11000,256
9000,175
12000,448
23000,384
16000,231
7000,117
8000,299
9000,280
9000,109
14000,334
8000,249
12000,403
12000,312
10000,280
9800,184
13000,272
16500,337
12000,272
13800,528
12000,401
13000,739
10000,267
10900,259
10000,219
8500,135
,
8000,219
11000,248
12000,392
12000,248
10000,184
,
,
,
13000,526
11000,400
20000,469
12000,288
12000,31
12500,214
7000,157
9900,256
7000,110
13800,309
12000,388
12000,308
9000,131
11000,266
12000,400
12000,420
13000,272
9800,337
12000,296
12000,296
13000,328
10000,199
13000,260
12000,255
9800,300
9800,300
12000,320
18000,281
18000,701
16000,334
17000,379
16000,354
28000,480
10000,221
15000,480
15000,608
,
6000,346
9800,456
10000,203
10000,197
10000,199
10000,199
10000,197
10000,199
10000,199
10000,203
10000,203
10000,191
10000,199
15000,"1,048"
15000,912
9000,344
11000,284
7500,252
9800,196
9000,131
11000,282
8500,256
8500,288
8500,268
8500,304
8900,421
8900,416
8900,354
12000,334
13800,336
9000,121
,
25000,433
25000,388
25000,416
25000,397
13000,462
8000,128
10000,351
9800,224
11000,80
13000,464
11000,368
11000,360
6900,468
6900,478
6900,462
6900,470
6900,470
6900,478
6900,478
6900,462
6900,478
6900,470
18000,256
10000,419
12000,292
19000,400
15000,215
11000,344
15000,455
13000,288
12000,281
12000,248
15000,334
10000,303
,
8800,255
8800,253
,
7000,175
20000,403
19800,440
12800,360
12800,342
12800,334
14000,233
25000,546
13800,272
11000,326
12500,444
12000,380
13000,240
14000,240
10000,262
11900,368
13000,268
10000,307
8800,185
11000,319
13000,368
13000,520
9500,179
14000,270
9500,336
9500,288
9000,152
7000,134
6000,71
6600,126
,
13800,228
9800,352
8000,200
11000,313
11000,402
12000,244
12000,380
12000,312
12000,377
12000,391
12000,360
12000,360
12000,333
12000,356
12000,332
12000,340
11000,388
12000,240
12000,495
10000,326
11500,264
9000,236
12000,436
11800,295
12000,364
9500,108
13000,249
10000,124
11000,332
7500,261
13000,354
